Hour,VMT (Veh-Miles),VHT (Veh-Hours),Q (VMT/VHT),# Lane Points,% Observed
7/11/2023 6:00,"20,303,177.90","346,531.40",58.58972059,432216,51.4
7/11/2023 7:00,"23,354,647.00","433,420.40",53.88451259,432180,51
7/11/2023 8:00,"22,950,835.90","447,071.20",51.3359749,432144,51.6
7/11/2023 9:00,"21,733,920.90","412,002.00",52.75197912,432150,51.7
7/11/2023 10:00,"21,413,391.60","391,603.70",54.68128008,432144,51.7
7/11/2023 11:00,"21,629,362.20","388,226.70",55.71322683,432144,51.7
7/11/2023 12:00,"22,351,092.70","399,114.30",56.00173359,432144,51.7
7/11/2023 13:00,"23,211,705.10","415,560.60",55.85636632,432144,51.7
7/11/2023 14:00,"24,647,413.00","454,990.20",54.17130523,432144,51.7
7/11/2023 15:00,"25,068,702.20","496,110.70",50.53046064,432144,51.6
7/11/2023 16:00,"25,009,650.70","518,018.80",48.27942673,432144,51.6
7/11/2023 17:00,"24,761,030.00","521,502.20",47.48020238,432144,51.6
7/11/2023 18:00,"21,800,504.70","415,363.50",52.48536451,431892,51.6
7/11/2023 19:00,"18,046,879.30","300,898.60",59.97661438,432144,51.6
7/11/2023 20:00,"15,414,591.80","246,514.70",62.530112,432174,51.4
7/11/2023 21:00,"13,336,506.50","208,003.10",64.11686412,432144,51.4
7/11/2023 22:00,"10,370,236.40","160,985.60",64.41716775,432144,51.4
7/11/2023 23:00,"7,230,250.80","112,961.40",64.00638448,431892,51.4
7/12/2023 0:00,"4,952,750.80","77,084.80",64.25067977,431907,47.7
7/12/2023 1:00,"3,614,851.50","56,560.00",63.91180163,431904,36.5
7/12/2023 2:00,"3,461,186.50","54,600.60",63.39099753,432108,44.1
7/12/2023 3:00,"4,526,396.70","69,889.50",64.76504625,432108,51.5
7/12/2023 4:00,"8,389,042.80","127,326.70",65.88596736,432108,51.4
7/12/2023 5:00,"15,390,547.10","233,565.30",65.89397954,432108,51.3
7/12/2023 6:00,"20,480,913.70","345,180.20",59.33397599,432114,51.4
7/12/2023 7:00,"23,537,821.10","430,598.50",54.66303552,432108,51.6
7/12/2023 8:00,"23,193,237.30","440,687.70",52.62964521,432114,51.6
7/12/2023 9:00,"22,139,683.20","407,625.50",54.31378361,432108,51.7
7/12/2023 10:00,"21,850,899.20","387,063.70",56.4529797,432108,51.7
7/12/2023 11:00,"22,202,903.30","387,328.20",57.3232295,432108,51.4
7/12/2023 12:00,"22,920,962.10","397,182.00",57.70896491,432108,51.6
7/12/2023 13:00,"23,674,784.60","411,766.40",57.4956689,432108,51.6
7/12/2023 14:00,"25,070,758.20","451,202.20",55.56435274,432108,51.6
7/12/2023 15:00,"25,341,415.60","491,539.90",51.55515473,432114,51.5
7/12/2023 16:00,"25,247,305.70","512,263.90",49.28574061,432108,50.4
7/12/2023 17:00,"24,991,799.00","516,503.70",48.38648591,432114,50.4
7/12/2023 18:00,"22,175,344.60","412,161.20",53.80260102,432114,50.4
7/12/2023 19:00,"18,514,309.80","301,802.20",61.34584108,432108,50.3
7/12/2023 20:00,"15,998,943.40","248,981.40",64.2575847,432120,50.2
7/12/2023 21:00,"13,954,320.40","211,837.50",65.87275813,432108,50.2
7/12/2023 22:00,"10,857,724.80","163,649.00",66.34763915,432108,50.2
7/12/2023 23:00,"7,467,783.00","112,801.60",66.20281095,431856,50.2
7/13/2023 0:00,"5,091,961.90","77,004.60",66.12542497,432114,47.9
7/13/2023 1:00,"3,874,808.40","58,929.70",65.75306509,432108,50.4
7/13/2023 2:00,"3,613,431.30","55,032.90",65.65947461,432108,50.4
7/13/2023 3:00,"4,595,995.30","69,442.20",66.1844714,432108,50.3
7/13/2023 4:00,"8,409,147.70","125,507.80",67.00099675,432108,50.3
7/13/2023 5:00,"15,287,982.10","229,936.00",66.4879884,432108,50.2
7/13/2023 6:00,"20,476,917.30","342,788.50",59.73630183,432108,50.3
7/13/2023 7:00,"23,555,230.10","427,444.10",55.10715928,432108,50.4
7/13/2023 8:00,"23,255,558.00","436,719.40",53.25057234,432108,50.4
7/13/2023 9:00,"22,311,613.50","407,012.40",54.81801906,432120,50
7/13/2023 10:00,"22,129,474.60","391,023.80",56.59367691,432108,50.5
7/13/2023 11:00,"22,564,880.20","394,282.50",57.23023517,432108,50.5
7/13/2023 12:00,"23,594,844.20","407,868.70",57.84911713,431994,34
7/13/2023 13:00,"24,541,212.30","424,963.10",57.74904292,431928,25.7
7/13/2023 14:00,"25,516,251.70","464,668.50",54.91280709,432168,40.7
7/13/2023 15:00,"25,543,465.40","503,821.50",50.69943502,432108,50.4
7/13/2023 16:00,"25,516,876.20","523,594.30",48.73406032,432108,50.4
7/13/2023 17:00,"25,135,210.60","528,698.90",47.54163589,432108,50.4
7/13/2023 18:00,"22,680,215.10","430,872.30",52.63790478,431856,50.5
7/13/2023 19:00,"19,440,751.50","320,016.20",60.74927301,432108,50.4
7/13/2023 20:00,"17,130,452.40","270,372.00",63.35882562,432180,50.2
7/13/2023 21:00,"15,000,916.50","229,686.50",65.310397,432150,50.2
7/13/2023 22:00,"11,769,517.10","179,567.20",65.54380254,432108,50.2
7/13/2023 23:00,"8,231,262.40","125,344.30",65.6692199,432108,50.2
7/14/2023 0:00,"5,642,792.20","85,489.70",66.00552113,432042,50.4
7/14/2023 1:00,"4,241,576.80","64,944.30",65.31099419,432036,50.4
7/14/2023 2:00,"3,866,037.50","59,091.60",65.42448504,432036,50.4
7/14/2023 3:00,"4,711,421.10","71,711.90",65.69929259,432036,50.3
7/14/2023 4:00,"8,227,329.60","123,329.80",66.70998899,432036,50.3
7/14/2023 5:00,"14,640,214.10","220,127.50",66.50788339,432036,50.2
7/14/2023 6:00,"19,634,985.70","321,397.10",61.09260382,431779,50.2
7/14/2023 7:00,"22,711,300.10","390,734.50",58.12463476,432036,50.4
7/14/2023 8:00,"22,974,490.30","400,821.10",57.31856507,431784,50.3
7/14/2023 9:00,"22,664,014.10","393,105.20",57.65381404,432036,50.4
7/14/2023 10:00,"23,204,568.50","405,890.50",57.16952848,432036,50.3
7/14/2023 11:00,"24,063,171.90","429,332.50",56.04786943,432036,50.3
7/14/2023 12:00,"24,876,905.20","454,882.60",54.68862779,432036,50.3
7/14/2023 13:00,"25,531,191.10","480,704.80",53.11199535,432036,50.4
7/14/2023 14:00,"25,953,573.70","513,194.20",50.57261695,432042,50.3
7/14/2023 15:00,"25,870,439.10","535,576.40",48.3039191,432036,50.3
7/14/2023 16:00,"25,760,566.10","529,866.70",48.61706935,432036,50.3
7/14/2023 17:00,"25,485,236.30","508,937.60",50.07536543,432036,50.3
7/14/2023 18:00,"23,492,077.00","421,641.10",55.71581376,432036,50.3
7/14/2023 19:00,"20,898,316.80","340,139.20",61.44048319,432036,50.3
7/14/2023 20:00,"18,575,120.50","291,405.20",63.74327054,432036,50.1
7/14/2023 21:00,"16,726,987.50","254,513.30",65.72146721,431784,50.1
7/14/2023 22:00,"14,164,057.60","214,336.70",66.08321207,432036,50.1
7/14/2023 23:00,"10,599,489.30","160,256.00",66.14098255,431796,50.2
7/15/2023 0:00,"7,416,383.90","111,570.70",66.47250488,432146,51.5
7/15/2023 1:00,"5,278,689.20","79,667.80",66.25875448,432156,51.6
7/15/2023 2:00,"4,443,340.20","67,216.30",66.10509951,432156,51.6
7/15/2023 3:00,"4,091,891.90","62,018.10",65.97899484,431904,51.6
7/15/2023 4:00,"5,063,728.30","76,764.70",65.96428176,432168,51.5
7/15/2023 5:00,"7,646,091.00","115,355.00",66.28313467,432168,51.5
7/15/2023 6:00,"11,456,271.10","174,512.50",65.64728085,432156,51.5
7/15/2023 7:00,"15,393,306.90","237,712.40",64.75601147,432156,51.6
7/15/2023 8:00,"19,164,605.90","299,414.90",64.00685437,432156,51.6
7/15/2023 9:00,"22,254,299.10","359,088.10",61.97448231,432156,51.7
7/15/2023 10:00,"24,042,835.50","406,394.70",59.16129197,432156,51.7
7/15/2023 11:00,"24,855,553.90","436,780.50",56.90628107,432168,51.7
7/15/2023 12:00,"24,983,861.20","449,716.30",55.55471572,432156,51.7
7/15/2023 13:00,"24,953,229.90","447,865.50",55.71590109,432156,51.7
7/15/2023 14:00,"24,817,593.00","443,644.50",55.94026974,432168,51.7
7/15/2023 15:00,"24,379,964.30","433,011.30",56.30329809,432156,51.7
7/15/2023 16:00,"23,888,469.30","418,362.70",57.09990231,432162,51.7
7/15/2023 17:00,"23,160,071.50","392,872.10",58.95066486,432156,51.7
7/15/2023 18:00,"21,776,666.70","352,243.50",61.8227638,432156,51.7
7/15/2023 19:00,"19,533,793.30","304,587.30",64.13200189,432156,51.6
7/15/2023 20:00,"18,009,681.70","281,093.00",64.07018923,432168,51.4
7/15/2023 21:00,"17,244,566.10","263,690.40",65.397019,432156,51.4
7/15/2023 22:00,"15,467,589.00","234,712.40",65.90017826,432156,51.4
7/15/2023 23:00,"11,979,390.40","181,641.30",65.95080744,431904,51.4
7/16/2023 0:00,"8,427,261.80","126,181.50",66.78682533,432156,51.5
7/16/2023 1:00,"5,700,497.00","85,348.30",66.79098471,432156,51.5
7/16/2023 2:00,"4,380,803.30","65,733.60",66.64481026,432168,51.5
7/16/2023 3:00,"3,519,461.20","52,966.80",66.44655142,431904,51.4
7/16/2023 4:00,"3,669,397.10","55,244.30",66.42127966,432162,51.4
7/16/2023 5:00,"5,047,781.50","75,633.40",66.74011085,432156,51.4
7/16/2023 6:00,"7,568,958.00","113,031.20",66.96344018,432156,51.4
7/16/2023 7:00,"10,314,098.90","154,533.80",66.74332023,432156,51.5
7/16/2023 8:00,"13,978,836.10","211,061.20",66.23119787,432156,51.6
7/16/2023 9:00,"18,489,319.60","284,444.60",65.00147867,432156,51.6
7/16/2023 10:00,"22,056,961.20","350,358.30",62.95544076,432156,51.3
7/16/2023 11:00,"23,785,679.30","392,281.70",60.63418023,432156,51.3
7/16/2023 12:00,"24,673,456.80","419,359.30",58.83607875,432156,51.4
7/16/2023 13:00,"24,722,078.80","426,120.80",58.01659717,432156,51.3
7/16/2023 14:00,"24,476,685.50","421,694.80",58.04360286,432168,51.3
7/16/2023 15:00,"23,887,392.90","406,103.60",58.82093362,432156,51.3
7/16/2023 16:00,"23,112,607.10","385,105.10",60.01636203,432156,51.3
7/16/2023 17:00,"22,074,381.90","360,730.30",61.1935895,432156,51.2
7/16/2023 18:00,"20,652,717.60","330,585.60",62.47313132,431904,51.3
7/16/2023 19:00,"19,249,487.50","303,538.20",63.41701802,431904,51.3
7/16/2023 20:00,"18,137,227.80","289,752.20",62.59565173,432186,51.2
7/16/2023 21:00,"16,258,611.40","249,264.40",65.22636766,432162,50.8
7/16/2023 22:00,"12,643,694.20","191,180.10",66.13499104,432156,51.2
7/16/2023 23:00,"8,547,969.00","129,236.40",66.14211631,432162,50.8
7/17/2023 0:00,"5,643,845.60","84,476.70",66.80949422,432156,51.2
7/17/2023 1:00,"4,020,910.10","60,645.70",66.30165205,432156,51.2
7/17/2023 2:00,"3,604,583.90","54,611.80",66.0037556,432156,51.1
7/17/2023 3:00,"4,621,502.40","69,614.30",66.38725664,432168,51
7/17/2023 4:00,"8,490,891.00","127,558.60",66.5646299,432156,51
7/17/2023 5:00,"15,068,236.20","232,419.90",64.83195372,432156,50.9
7/17/2023 6:00,"19,949,236.00","333,373.40",59.84051517,432174,50.9
7/17/2023 7:00,"23,038,356.30","406,890.40",56.62054524,432156,50.9
7/17/2023 8:00,"22,723,565.10","407,368.30",55.78137793,432156,50.9
7/17/2023 9:00,"21,666,639.30","377,551.50",57.38724201,432156,50.8
7/17/2023 10:00,"21,735,361.40","373,989.90",58.11750906,432156,50.8
7/17/2023 11:00,"22,384,222.10","384,919.50",58.15299589,432186,50.8
7/17/2023 12:00,"23,111,430.90","397,178.80",58.18898416,432180,50.8
7/17/2023 13:00,"23,663,627.00","408,258.80",57.96231949,432168,50.7
7/17/2023 14:00,"24,852,211.90","441,391.40",56.30425038,432156,50.8
7/17/2023 15:00,"25,096,708.30","470,049.50",53.39162854,432156,50.2
7/17/2023 16:00,"24,980,819.10","479,438.30",52.10434606,432156,51
7/17/2023 17:00,"24,653,257.30","475,689.90",51.82632068,432156,51
7/17/2023 18:00,"21,298,183.90","367,223.40",57.9978942,432168,51
7/17/2023 19:00,"17,534,239.30","275,340.90",63.68192775,432156,51
7/17/2023 20:00,"14,996,360.20","233,222.40",64.30068553,432160,50.9
7/17/2023 21:00,"12,972,810.30","197,926.60",65.54354139,432123,50.8
7/17/2023 22:00,"10,117,477.20","154,171.00",65.62503454,432194,50.8
7/17/2023 23:00,"7,166,968.90","110,110.80",65.08870065,431874,50.7
7/18/2023 0:00,"4,982,487.10","76,587.70",65.05596982,432188,50.7
7/18/2023 1:00,"3,819,997.60","59,320.10",64.39634458,432218,50.7
7/18/2023 2:00,"3,576,634.90","55,647.50",64.27305629,432240,50.7
7/18/2023 3:00,"4,597,777.90","70,854.50",64.89041486,432225,50.7
7/18/2023 4:00,"8,431,557.70","129,708.20",65.00404523,432191,50.7
7/18/2023 5:00,"15,237,876.90","243,137.50",62.67184988,432216,50.8
7/18/2023 6:00,"20,235,226.80","347,629.70",58.20914266,432201,50.8
7/18/2023 7:00,"23,298,574.20","436,682.20",53.35361551,432235,51
7/18/2023 8:00,"22,862,101.90","450,365.10",50.76348478,432213,51
7/18/2023 9:00,"21,810,119.30","419,797.60",51.9538923,432271,51
7/18/2023 10:00,"21,513,764.10","397,478.60",54.12559091,432000,51.1
7/18/2023 11:00,"21,761,781.80","393,002.10",55.3731947,432203,51.1
7/18/2023 12:00,"22,423,519.30","400,480.70",55.99151045,432179,51.1
7/18/2023 13:00,"22,567,595.60","403,755.40",55.89422606,432169,51.1
7/18/2023 14:00,"24,712,352.20","455,887.30",54.20715207,432158,51.1
7/18/2023 15:00,"25,066,949.80","498,444.90",50.29031253,432167,51.1
7/18/2023 16:00,"25,006,036.50","520,800.20",48.01464458,432162,51.1
7/18/2023 17:00,"24,777,337.20","525,642.30",47.13725893,432162,51
7/18/2023 18:00,"21,981,808.00","418,153.20",52.56879058,432162,51.1
7/18/2023 19:00,"18,241,235.10","302,738.50",60.25409751,432152,51
7/18/2023 20:00,"15,535,721.20","247,659.70",62.73011394,432142,50.9
7/18/2023 21:00,"13,479,118.70","210,094.60",64.15737815,432167,50.8
7/18/2023 22:00,"10,561,617.60","163,588.70",64.56202415,432162,50.8
7/18/2023 23:00,"7,390,825.70","115,031.10",64.25067395,431911,50.9
7/19/2023 0:00,"5,170,471.50","80,070.40",64.57406857,438218,50.5
7/19/2023 1:00,"3,893,079.30","60,779.60",64.05240081,438764,50.5
7/19/2023 2:00,"3,644,872.00","56,742.60",64.23519543,438754,50.5
7/19/2023 3:00,"4,671,965.90","71,850.20",65.0237007,438764,50.4
7/19/2023 4:00,"8,646,811.30","130,915.40",66.04884758,438744,50.3
7/19/2023 5:00,"15,487,985.40","236,247.20",65.55838715,438774,50.3
7/19/2023 6:00,"20,674,358.50","348,999.50",59.23893444,438749,50.4
7/19/2023 7:00,"23,893,958.70","434,871.20",54.94490944,438502,50.5
7/19/2023 8:00,"23,498,275.10","440,800.90",53.30813776,438765,50.5
7/19/2023 9:00,"22,338,338.60","406,948.20",54.89233912,438787,50.5
7/19/2023 10:00,"22,092,834.40","389,813.20",56.67543942,438789,50.6
7/19/2023 11:00,"22,429,575.10","390,242.20",57.47603693,438754,50.6
7/19/2023 12:00,"23,237,453.90","402,509.10",57.73149949,438774,50.6
7/19/2023 13:00,"24,013,962.70","416,653.70",57.63530409,438820,50.9
7/19/2023 14:00,"25,460,492.90","458,800.60",55.49359112,438816,51.4
7/19/2023 15:00,"25,649,748.60","496,237.70",51.68843198,438804,51.3
7/19/2023 16:00,"25,674,888.50","521,989.50",49.18659954,438804,51.3
7/19/2023 17:00,"25,302,348.50","524,607.20",48.23103553,438804,51.3
7/19/2023 18:00,"22,570,233.80","421,322.80",53.56993213,438804,51.3
7/19/2023 19:00,"19,044,382.70","311,321.30",61.1727585,438816,51.3
7/19/2023 20:00,"16,495,881.80","257,315.60",64.10758539,438822,51.2
7/19/2023 21:00,"14,288,357.00","217,822.40",65.59636199,438804,51
7/19/2023 22:00,"11,054,645.30","167,932.40",65.82794803,438804,50.9
7/19/2023 23:00,"7,837,582.50","119,716.00",65.46812874,438552,51.1
7/20/2023 0:00,"5,376,627.40","81,418.80",66.03668195,438587,50.6
7/20/2023 1:00,"4,009,585.30","61,091.00",65.63299504,438876,50.7
7/20/2023 2:00,"3,712,486.30","56,802.50",65.35779763,438864,50.6
7/20/2023 3:00,"4,726,262.80","71,786.50",65.83776615,438864,50.6
7/20/2023 4:00,"8,682,669.60","130,439.40",66.56477721,438877,50.5
7/20/2023 5:00,"15,598,264.40","234,939.80",66.392601,438864,50.5
7/20/2023 6:00,"20,728,325.50","346,371.60",59.84418324,438864,50.6
7/20/2023 7:00,"23,889,255.40","430,280.70",55.52016486,438876,50.8
7/20/2023 8:00,"23,619,699.40","438,855.90",53.82108205,438612,50.9
7/20/2023 9:00,"22,686,798.00","411,590.20",55.11986923,438864,50.9
7/20/2023 10:00,"22,510,882.40","398,180.30",56.5343951,438876,50.9
7/20/2023 11:00,"22,873,147.50","398,774.20",57.35864432,438864,50.8
7/20/2023 12:00,"23,611,039.70","411,350.30",57.39886345,438864,50.8
7/20/2023 13:00,"24,535,627.20","430,892.40",56.94142482,438864,50.8
7/20/2023 14:00,"25,787,496.50","473,500.90",54.46134632,438888,50.8
7/20/2023 15:00,"25,932,871.80","510,131.20",50.8356905,438864,50.8
7/20/2023 16:00,"25,926,505.10","533,555.30",48.59197369,438864,50.7
7/20/2023 17:00,"25,664,414.60","537,391.70",47.75737065,438864,50.8
7/20/2023 18:00,"23,148,021.70","433,508.30",53.39695157,438864,50.9
7/20/2023 19:00,"19,828,807.30","325,537.80",60.91092125,438864,50.7
7/20/2023 20:00,"17,579,470.40","275,685.70",63.76634842,438876,50.6
7/20/2023 21:00,"15,272,830.70","232,853.10",65.58998227,438864,50.5
7/20/2023 22:00,"12,058,303.00","184,119.40",65.49175698,438864,50.5
7/20/2023 23:00,"8,524,107.70","130,081.50",65.5289776,438612,49.4
7/21/2023 0:00,"5,943,723.00","90,120.30",65.95320921,438844,48.9
7/21/2023 1:00,"4,460,168.50","67,704.50",65.8769875,438864,49
7/21/2023 2:00,"4,050,460.80","61,790.60",65.5514075,438930,49
7/21/2023 3:00,"4,853,079.80","73,509.10",66.02012268,438696,49
7/21/2023 4:00,"8,467,682.60","126,954.20",66.6987197,438690,48.9
7/21/2023 5:00,"14,852,086.20","223,139.30",66.55970598,438924,48.9
7/21/2023 6:00,"19,832,034.90","322,955.80",61.40789204,438948,48.9
7/21/2023 7:00,"23,125,408.40","393,370.80",58.7878114,438930,49.1
7/21/2023 8:00,"23,252,472.20","402,632.10",57.75116341,438870,49.1
7/21/2023 9:00,"22,846,782.50","394,804.90",57.86853836,438864,49.2
7/21/2023 10:00,"23,553,744.10","409,769.40",57.48048561,438864,49.2
7/21/2023 11:00,"24,520,803.40","434,333.90",56.45611222,438864,49.1
7/21/2023 12:00,"25,289,799.50","456,018.40",55.45784885,438864,49.1
7/21/2023 13:00,"25,834,792.50","478,554.90",53.985013,438864,49.1
7/21/2023 14:00,"26,469,398.20","517,387.90",51.15967768,438876,49.2
7/21/2023 15:00,"26,292,064.40","536,723.90",48.98620017,438864,49.1
7/21/2023 16:00,"26,154,353.20","527,499.00",49.58180622,438864,49.1
7/21/2023 17:00,"25,766,796.80","504,435.00",51.08050948,438876,49.1
7/21/2023 18:00,"23,775,908.00","420,634.20",56.52395359,438864,49.2
7/21/2023 19:00,"21,090,253.30","338,726.40",62.26338809,438864,49.1
7/21/2023 20:00,"18,767,891.20","295,155.00",63.58656028,438930,49
7/21/2023 21:00,"17,028,263.70","262,007.00",64.99163648,438864,48.9
7/21/2023 22:00,"14,457,036.30","220,749.00",65.49083484,438864,48.9
7/21/2023 23:00,"10,813,917.10","164,442.50",65.76108427,438864,48.9
7/22/2023 0:00,"7,570,902.90","114,169.80",66.31265799,439009,49
7/22/2023 1:00,"5,471,139.40","82,880.10",66.01270269,439044,49
7/22/2023 2:00,"4,593,456.30","69,662.50",65.93872313,438792,48.9
7/22/2023 3:00,"4,197,580.20","63,679.80",65.91698152,439044,48.9
7/22/2023 4:00,"5,190,219.30","78,465.70",66.14634547,438793,48.9
7/22/2023 5:00,"7,745,691.90","116,402.30",66.54243,439044,48.8
7/22/2023 6:00,"11,525,327.40","175,088.30",65.8257999,439044,48.8
7/22/2023 7:00,"15,530,616.20","239,735.30",64.78235037,439044,49
7/22/2023 8:00,"19,398,113.40","302,716.60",64.08011123,439044,49
7/22/2023 9:00,"22,495,233.00","362,545.70",62.04799285,439044,49.1
7/22/2023 10:00,"24,364,476.50","408,581.10",59.63192252,439044,49.1
7/22/2023 11:00,"25,157,598.20","437,955.50",57.44327494,439044,49.1
7/22/2023 12:00,"25,383,207.00","450,052.60",56.40053407,439044,49.1
7/22/2023 13:00,"25,253,453.70","450,171.30",56.09743158,439044,49.1
7/22/2023 14:00,"25,245,092.00","448,286.00",56.31470088,439044,49.1
7/22/2023 15:00,"24,832,093.40","439,544.70",56.49503543,439056,49.1
7/22/2023 16:00,"24,344,765.50","426,364.60",57.09846807,439044,49.1
7/22/2023 17:00,"23,757,191.00","404,681.90",58.70584032,439044,49.1
7/22/2023 18:00,"22,191,658.80","362,008.90",61.30141773,439044,49.1
7/22/2023 19:00,"19,796,143.10","310,425.50",63.7709953,439044,49
7/22/2023 20:00,"18,218,425.00","284,901.80",63.94633168,439098,48.8
7/22/2023 21:00,"17,573,501.60","267,595.30",65.67193669,439044,48.8
7/22/2023 22:00,"15,745,996.30","237,883.60",66.19202122,439044,48.8
7/22/2023 23:00,"12,177,055.50","183,183.50",66.47463063,438798,48.5
7/23/2023 0:00,"8,463,598.90","127,110.20",66.58473435,439041,51.1
7/23/2023 1:00,"5,767,829.10","86,694.20",66.53073793,439056,51.1
7/23/2023 2:00,"4,437,854.40","66,837.80",66.39737394,439044,51.2
7/23/2023 3:00,"3,570,671.40","53,984.80",66.14216224,439068,51.1
7/23/2023 4:00,"3,755,972.10","56,813.00",66.1111383,439050,51.1
7/23/2023 5:00,"5,122,027.20","77,131.50",66.40642539,439044,51
7/23/2023 6:00,"7,624,671.00","114,272.50",66.72358616,439044,51
7/23/2023 7:00,"10,403,267.50","155,857.40",66.74862727,438792,51.1
7/23/2023 8:00,"14,085,329.50","212,619.10",66.24677416,439044,51.2
7/23/2023 9:00,"18,715,301.00","287,038.80",65.20129334,439039,51.2
7/23/2023 10:00,"22,384,544.20","353,409.70",63.33879404,439051,51.2
7/23/2023 11:00,"24,098,992.00","393,743.10",61.20486175,439044,51.2
7/23/2023 12:00,"25,093,889.10","421,989.60",59.46565768,439044,51.1
7/23/2023 13:00,"25,326,566.40","432,973.00",58.49456294,439056,51.2
7/23/2023 14:00,"25,275,763.30","429,524.20",58.84595862,439128,38.5
7/23/2023 15:00,"24,854,121.30","415,334.80",59.84117223,439188,26
